week_start,market,sku_id,units,price,promo_flag,holiday_flag,temp_c,rain_mm
2023-07-10,Bengaluru,S006,63,16.37,0,0,26.85,2.79
2023-07-10,Delhi,S001,22,10.0,0,0,29.15,0.99
2023-07-10,Delhi,S002,22,6.52,0,0,29.15,0.99
2023-07-10,Delhi,S003,24,16.51,0,0,29.15,0.99
2023-07-10,Delhi,S004,35,22.23,0,0,29.15,0.99
2023-07-10,Delhi,S005,39,13.63,1,0,29.15,0.99
2023-07-10,Delhi,S006,57,15.08,1,0,29.15,0.99
2023-07-10,Hyderabad,S001,34,9.84,0,0,24.2,2.19
2023-07-10,Hyderabad,S002,52,5.88,1,0,24.2,2.19
2023-07-10,Hyderabad,S003,45,16.37,0,0,24.2,2.19
2023-07-10,Hyderabad,S004,66,22.06,0,0,24.2,2.19
2023-07-10,Hyderabad,S005,74,15.54,0,0,24.2,2.19
2023-07-10,Hyderabad,S006,82,16.35,0,0,24.2,2.19
2023-07-10,Kolkata,S001,38,9.85,0,0,30.02,1.7
2023-07-10,Kolkata,S002,46,6.31,0,0,30.02,1.7
2023-07-10,Kolkata,S003,58,16.34,0,0,30.02,1.7
2023-07-10,Kolkata,S004,66,21.8,0,0,30.02,1.7
2023-07-10,Kolkata,S005,97,13.93,1,0,30.02,1.7
2023-07-10,Kolkata,S006,56,16.62,0,0,30.02,1.7
2023-07-10,Mumbai,S001,21,9.81,0,0,20.24,3.46
2023-07-10,Mumbai,S002,31,6.44,0,0,20.24,3.46
2023-07-10,Mumbai,S003,51,14.53,1,0,20.24,3.46
2023-07-10,Mumbai,S004,48,20.01,1,0,20.24,3.46
2023-07-10,Mumbai,S005,43,15.11,0,0,20.24,3.46
2023-07-10,Mumbai,S006,51,16.94,0,0,20.24,3.46
2023-07-17,Bengaluru,S001,24,9.77,0,0,22.45,0.0
2023-07-17,Bengaluru,S002,40,6.47,0,0,22.45,0.0
2023-07-17,Bengaluru,S003,43,14.55,1,0,22.45,0.0
2023-07-17,Bengaluru,S004,62,21.74,0,0,22.45,0.0
2023-07-17,Bengaluru,S005,48,15.05,0,0,22.45,0.0
2023-07-17,Bengaluru,S006,61,16.61,0,0,22.45,0.0
2023-07-17,Delhi,S001,18,10.11,0,0,26.38,0.0
2023-07-17,Delhi,S002,20,6.42,0,0,26.38,0.0
2023-07-17,Delhi,S003,29,16.0,0,0,26.38,0.0
2023-07-17,Delhi,S004,42,19.91,1,0,26.38,0.0
2023-07-17,Delhi,S005,40,13.89,1,0,26.38,0.0
2023-07-17,Delhi,S006,30,16.4,0,0,26.38,0.0
2023-07-17,Hyderabad,S001,51,9.86,0,0,24.71,1.08
2023-07-17,Hyderabad,S002,66,5.81,1,0,24.71,1.08
2023-07-17,Hyderabad,S003,55,16.43,0,0,24.71,1.08
2023-07-17,Hyderabad,S004,75,21.98,0,0,24.71,1.08
2023-07-17,Hyderabad,S005,72,15.04,0,0,24.71,1.08
2023-07-17,Hyderabad,S006,63,16.53,0,0,24.71,1.08
2023-07-17,Kolkata,S001,47,9.97,0,0,29.26,2.81
2023-07-17,Kolkata,S002,40,5.85,1,0,29.26,2.81
2023-07-17,Kolkata,S003,48,16.36,0,0,29.26,2.81
2023-07-17,Kolkata,S004,49,22.26,0,0,29.26,2.81
2023-07-17,Kolkata,S005,85,13.92,1,0,29.26,2.81
2023-07-17,Kolkata,S006,75,15.29,1,0,29.26,2.81
2023-07-17,Mumbai,S001,21,10.16,0,0,18.68,2.85
2023-07-17,Mumbai,S002,40,6.49,0,0,18.68,2.85
2023-07-17,Mumbai,S003,30,16.15,0,0,18.68,2.85
2023-07-17,Mumbai,S004,41,22.22,0,0,18.68,2.85
2023-07-17,Mumbai,S005,34,15.28,0,0,18.68,2.85
2023-07-17,Mumbai,S006,52,16.72,0,0,18.68,2.85
2023-07-24,Bengaluru,S001,25,9.85,0,0,25.76,2.22
2023-07-24,Bengaluru,S002,37,6.52,0,0,25.76,2.22
2023-07-24,Bengaluru,S003,37,15.99,0,0,25.76,2.22
2023-07-24,Bengaluru,S004,51,19.88,1,0,25.76,2.22
2023-07-24,Bengaluru,S005,41,15.26,0,0,25.76,2.22
2023-07-24,Bengaluru,S006,77,15.07,1,0,25.76,2.22
2023-07-24,Delhi,S001,16,9.81,0,0,23.83,0.44
2023-07-24,Delhi,S002,22,6.51,0,0,23.83,0.44
2023-07-24,Delhi,S003,27,16.18,0,0,23.83,0.44
2023-07-24,Delhi,S004,37,20.12,1,0,23.83,0.44
2023-07-24,Delhi,S005,45,15.15,0,0,23.83,0.44
2023-07-24,Delhi,S006,40,16.88,0,0,23.83,0.44
2023-07-24,Hyderabad,S001,31,9.77,0,0,21.5,1.16
2023-07-24,Hyderabad,S002,40,6.51,0,0,21.5,1.16
2023-07-24,Hyderabad,S003,57,16.49,0,0,21.5,1.16
2023-07-24,Hyderabad,S004,52,22.18,0,0,21.5,1.16
2023-07-24,Hyderabad,S005,78,13.84,1,0,21.5,1.16
2023-07-24,Hyderabad,S006,65,16.92,0,0,21.5,1.16
2023-07-24,Kolkata,S001,24,10.02,0,0,27.87,3.14
2023-07-24,Kolkata,S002,58,5.87,1,0,27.87,3.14
2023-07-24,Kolkata,S003,52,15.9,0,0,27.87,3.14
2023-07-24,Kolkata,S004,47,22.06,0,0,27.87,3.14
2023-07-24,Kolkata,S005,65,15.28,0,0,27.87,3.14
2023-07-24,Kolkata,S006,98,14.9,1,0,27.87,3.14
2023-07-24,Mumbai,S001,26,10.09,0,0,19.56,1.9
2023-07-24,Mumbai,S002,20,6.48,0,0,19.56,1.9
2023-07-24,Mumbai,S003,25,16.07,0,0,19.56,1.9
2023-07-24,Mumbai,S004,30,21.62,0,0,19.56,1.9
2023-07-24,Mumbai,S005,40,15.15,0,0,19.56,1.9
2023-07-24,Mumbai,S006,40,16.42,0,0,19.56,1.9
2023-07-31,Bengaluru,S001,23,9.77,0,0,25.18,1.19
2023-07-31,Bengaluru,S002,34,6.35,0,0,25.18,1.19
2023-07-31,Bengaluru,S003,40,16.18,0,0,25.18,1.19
2023-07-31,Bengaluru,S004,50,19.98,1,0,25.18,1.19
2023-07-31,Bengaluru,S005,45,15.02,0,0,25.18,1.19
2023-07-31,Bengaluru,S006,72,15.1,1,0,25.18,1.19
2023-07-31,Delhi,S001,16,9.91,0,0,25.66,0.0
2023-07-31,Delhi,S002,23,5.7,1,0,25.66,0.0
2023-07-31,Delhi,S003,24,16.1,0,0,25.66,0.0
2023-07-31,Delhi,S004,23,21.8,0,0,25.66,0.0
2023-07-31,Delhi,S005,45,14.99,0,0,25.66,0.0
2023-07-31,Delhi,S006,40,16.76,0,0,25.66,0.0
2023-07-31,Hyderabad,S001,44,8.93,1,0,23.57,2.52
2023-07-31,Hyderabad,S002,44,6.32,0,0,23.57,2.52
2023-07-31,Hyderabad,S003,62,14.76,1,0,23.57,2.52
2023-07-31,Hyderabad,S004,49,21.92,0,0,23.57,2.52
2023-07-31,Hyderabad,S005,72,13.84,1,0,23.57,2.52
2023-07-31,Hyderabad,S006,69,16.51,0,0,23.57,2.52
2023-07-31,Kolkata,S001,37,10.08,0,0,26.9,4.07
2023-07-31,Kolkata,S002,48,5.81,1,0,26.9,4.07
2023-07-31,Kolkata,S003,44,16.28,0,0,26.9,4.07
2023-07-31,Kolkata,S004,58,21.75,0,0,26.9,4.07
2023-07-31,Kolkata,S005,50,15.01,0,0,26.9,4.07
2023-07-31,Kolkata,S006,94,14.72,1,0,26.9,4.07
2023-07-31,Mumbai,S001,19,9.99,0,0,20.15,3.02
2023-07-31,Mumbai,S002,25,6.47,0,0,20.15,3.02
2023-07-31,Mumbai,S003,51,16.09,0,0,20.15,3.02
2023-07-31,Mumbai,S004,32,21.73,0,0,20.15,3.02
2023-07-31,Mumbai,S005,41,15.5,0,0,20.15,3.02
2023-07-31,Mumbai,S006,46,16.4,0,0,20.15,3.02
2023-08-07,Bengaluru,S001,48,8.91,1,1,24.48,0.0
2023-08-07,Bengaluru,S002,36,6.41,0,1,24.48,0.0
2023-08-07,Bengaluru,S003,37,16.15,0,1,24.48,0.0
2023-08-07,Bengaluru,S004,59,19.77,1,1,24.48,0.0
2023-08-07,Bengaluru,S005,50,15.18,0,1,24.48,0.0
2023-08-07,Bengaluru,S006,75,15.25,1,1,24.48,0.0
2023-08-07,Delhi,S001,23,10.03,0,1,26.09,0.0
2023-08-07,Delhi,S002,41,5.9,1,1,26.09,0.0
2023-08-07,Delhi,S003,33,16.26,0,1,26.09,0.0
2023-08-07,Delhi,S004,39,21.56,0,1,26.09,0.0
2023-08-07,Delhi,S005,38,15.22,0,1,26.09,0.0
2023-08-07,Delhi,S006,28,16.42,0,1,26.09,0.0
2023-08-07,Hyderabad,S001,48,8.93,1,1,21.86,0.84
2023-08-07,Hyderabad,S002,35,6.39,0,1,21.86,0.84
2023-08-07,Hyderabad,S003,81,14.54,1,1,21.86,0.84
2023-08-07,Hyderabad,S004,55,22.06,0,1,21.86,0.84
2023-08-07,Hyderabad,S005,76,15.45,0,1,21.86,0.84
2023-08-07,Hyderabad,S006,64,16.95,0,1,21.86,0.84
2023-08-07,Kolkata,S001,35,9.8,0,1,26.74,4.91
2023-08-07,Kolkata,S002,41,6.39,0,1,26.74,4.91
2023-08-07,Kolkata,S003,57,16.12,0,1,26.74,4.91
2023-08-07,Kolkata,S004,52,22.19,0,1,26.74,4.91
2023-08-07,Kolkata,S005,73,15.2,0,1,26.74,4.91
2023-08-07,Kolkata,S006,82,16.64,0,1,26.74,4.91
2023-08-07,Mumbai,S001,30,10.12,0,1,16.26,3.16
2023-08-07,Mumbai,S002,28,6.52,0,1,16.26,3.16
2023-08-07,Mumbai,S003,21,15.87,0,1,16.26,3.16
2023-08-07,Mumbai,S004,40,21.73,0,1,16.26,3.16
2023-08-07,Mumbai,S005,34,15.41,0,1,16.26,3.16
2023-08-07,Mumbai,S006,42,16.49,0,1,16.26,3.16
2023-08-14,Bengaluru,S001,29,8.81,1,1,25.83,0.9
2023-08-14,Bengaluru,S002,49,6.32,0,1,25.83,0.9
2023-08-14,Bengaluru,S003,38,15.93,0,1,25.83,0.9
2023-08-14,Bengaluru,S004,54,21.86,0,1,25.83,0.9
2023-08-14,Bengaluru,S005,71,15.25,0,1,25.83,0.9
2023-08-14,Bengaluru,S006,65,16.43,0,1,25.83,0.9
2023-08-14,Delhi,S001,27,8.99,1,1,20.59,2.01
2023-08-14,Delhi,S002,25,6.54,0,1,20.59,2.01
2023-08-14,Delhi,S003,33,16.14,0,1,20.59,2.01
2023-08-14,Delhi,S004,34,22.17,0,1,20.59,2.01
2023-08-14,Delhi,S005,32,15.18,0,1,20.59,2.01
2023-08-14,Delhi,S006,48,16.56,0,1,20.59,2.01
2023-08-14,Hyderabad,S001,42,9.85,0,1,20.45,2.43
2023-08-14,Hyderabad,S002,52,6.37,0,1,20.45,2.43
2023-08-14,Hyderabad,S003,53,16.15,0,1,20.45,2.43
2023-08-14,Hyderabad,S004,78,19.49,1,1,20.45,2.43
2023-08-14,Hyderabad,S005,56,15.13,0,1,20.45,2.43
2023-08-14,Hyderabad,S006,88,15.05,1,1,20.45,2.43
2023-08-14,Kolkata,S001,33,9.8,0,1,27.74,2.53
2023-08-14,Kolkata,S002,42,6.35,0,1,27.74,2.53
2023-08-14,Kolkata,S003,52,16.22,0,1,27.74,2.53
2023-08-14,Kolkata,S004,62,21.58,0,1,27.74,2.53
2023-08-14,Kolkata,S005,71,13.97,1,1,27.74,2.53
2023-08-14,Kolkata,S006,66,16.4,0,1,27.74,2.53
2023-08-14,Mumbai,S001,20,9.78,0,1,19.26,2.46
2023-08-14,Mumbai,S002,36,6.48,0,1,19.26,2.46
2023-08-14,Mumbai,S003,33,16.29,0,1,19.26,2.46
2023-08-14,Mumbai,S004,32,22.21,0,1,19.26,2.46
2023-08-14,Mumbai,S005,40,15.0,0,1,19.26,2.46
2023-08-14,Mumbai,S006,48,16.59,0,1,19.26,2.46
2023-08-21,Bengaluru,S001,28,8.92,1,0,25.22,1.89
2023-08-21,Bengaluru,S002,26,6.41,0,0,25.22,1.89
2023-08-21,Bengaluru,S003,36,16.4,0,0,25.22,1.89
2023-08-21,Bengaluru,S004,43,21.91,0,0,25.22,1.89
2023-08-21,Bengaluru,S005,43,15.31,0,0,25.22,1.89
2023-08-21,Bengaluru,S006,45,16.96,0,0,25.22,1.89
2023-08-21,Delhi,S001,28,8.9,1,0,22.65,0.86
2023-08-21,Delhi,S002,16,6.5,0,0,22.65,0.86
2023-08-21,Delhi,S003,28,16.11,0,0,22.65,0.86
2023-08-21,Delhi,S004,22,21.91,0,0,22.65,0.86
2023-08-21,Delhi,S005,28,15.02,0,0,22.65,0.86
2023-08-21,Delhi,S006,31,16.74,0,0,22.65,0.86
2023-08-21,Hyderabad,S001,29,9.97,0,0,21.27,0.0
2023-08-21,Hyderabad,S002,44,6.46,0,0,21.27,0.0
2023-08-21,Hyderabad,S003,38,16.44,0,0,21.27,0.0
2023-08-21,Hyderabad,S004,55,19.65,1,0,21.27,0.0
2023-08-21,Hyderabad,S005,58,15.28,0,0,21.27,0.0
2023-08-21,Hyderabad,S006,83,15.03,1,0,21.27,0.0
2023-08-21,Kolkata,S001,29,9.99,0,0,28.61,2.16
2023-08-21,Kolkata,S002,32,6.48,0,0,28.61,2.16
2023-08-21,Kolkata,S003,48,16.22,0,0,28.61,2.16
2023-08-21,Kolkata,S004,50,22.33,0,0,28.61,2.16
2023-08-21,Kolkata,S005,56,13.76,1,0,28.61,2.16
2023-08-21,Kolkata,S006,43,16.55,0,0,28.61,2.16
2023-08-21,Mumbai,S001,12,10.01,0,0,16.31,2.07
2023-08-21,Mumbai,S002,21,6.47,0,0,16.31,2.07
2023-08-21,Mumbai,S003,29,15.91,0,0,16.31,2.07
2023-08-21,Mumbai,S004,32,21.79,0,0,16.31,2.07
2023-08-21,Mumbai,S005,44,15.54,0,0,16.31,2.07
2023-08-21,Mumbai,S006,24,16.78,0,0,16.31,2.07
2023-08-28,Bengaluru,S001,23,10.01,0,0,24.74,2.67
2023-08-28,Bengaluru,S002,27,6.36,0,0,24.74,2.67
2023-08-28,Bengaluru,S003,50,14.4,1,0,24.74,2.67
2023-08-28,Bengaluru,S004,31,21.74,0,0,24.74,2.67
2023-08-28,Bengaluru,S005,45,15.0,0,0,24.74,2.67
2023-08-28,Bengaluru,S006,40,16.68,0,0,24.74,2.67
2023-08-28,Delhi,S001,20,9.05,1,0,21.56,0.0
2023-08-28,Delhi,S002,11,6.41,0,0,21.56,0.0
2023-08-28,Delhi,S003,15,15.94,0,0,21.56,0.0
2023-08-28,Delhi,S004,30,20.06,1,0,21.56,0.0
2023-08-28,Delhi,S005,27,15.38,0,0,21.56,0.0
2023-08-28,Delhi,S006,31,16.74,0,0,21.56,0.0
2023-08-28,Hyderabad,S001,37,10.09,0,0,20.78,2.89
2023-08-28,Hyderabad,S002,30,6.55,0,0,20.78,2.89
2023-08-28,Hyderabad,S003,39,16.35,0,0,20.78,2.89
2023-08-28,Hyderabad,S004,51,22.16,0,0,20.78,2.89
2023-08-28,Hyderabad,S005,43,14.95,0,0,20.78,2.89
2023-08-28,Hyderabad,S006,54,16.45,0,0,20.78,2.89
2023-08-28,Kolkata,S001,36,9.92,0,0,25.97,4.09
2023-08-28,Kolkata,S002,38,6.53,0,0,25.97,4.09
2023-08-28,Kolkata,S003,35,15.88,0,0,25.97,4.09
2023-08-28,Kolkata,S004,47,22.07,0,0,25.97,4.09
2023-08-28,Kolkata,S005,54,13.49,1,0,25.97,4.09
2023-08-28,Kolkata,S006,64,16.61,0,0,25.97,4.09
2023-08-28,Mumbai,S001,18,10.02,0,0,16.22,3.98
2023-08-28,Mumbai,S002,26,6.38,0,0,16.22,3.98
2023-08-28,Mumbai,S003,24,16.02,0,0,16.22,3.98
2023-08-28,Mumbai,S004,27,21.72,0,0,16.22,3.98
2023-08-28,Mumbai,S005,28,15.53,0,0,16.22,3.98
2023-08-28,Mumbai,S006,37,16.71,0,0,16.22,3.98
2023-09-04,Bengaluru,S001,20,10.03,0,0,22.6,2.84
2023-09-04,Bengaluru,S002,23,6.52,0,0,22.6,2.84
2023-09-04,Bengaluru,S003,46,14.74,1,0,22.6,2.84
2023-09-04,Bengaluru,S004,33,21.82,0,0,22.6,2.84
2023-09-04,Bengaluru,S005,30,15.24,0,0,22.6,2.84
2023-09-04,Bengaluru,S006,40,16.59,0,0,22.6,2.84
2023-09-04,Delhi,S001,15,10.03,0,0,24.32,0.78
2023-09-04,Delhi,S002,16,6.37,0,0,24.32,0.78
2023-09-04,Delhi,S003,30,16.29,0,0,24.32,0.78
2023-09-04,Delhi,S004,32,19.42,1,0,24.32,0.78
2023-09-04,Delhi,S005,35,13.83,1,0,24.32,0.78
2023-09-04,Delhi,S006,24,16.63,0,0,24.32,0.78
2023-09-04,Hyderabad,S001,23,9.84,0,0,18.09,1.43
2023-09-04,Hyderabad,S002,28,6.54,0,0,18.09,1.43
2023-09-04,Hyderabad,S003,36,16.45,0,0,18.09,1.43
2023-09-04,Hyderabad,S004,34,22.0,0,0,18.09,1.43
2023-09-04,Hyderabad,S005,58,13.63,1,0,18.09,1.43
2023-09-04,Hyderabad,S006,60,16.54,0,0,18.09,1.43
2023-09-04,Kolkata,S001,33,10.07,0,0,26.24,1.99
2023-09-04,Kolkata,S002,35,6.36,0,0,26.24,1.99
2023-09-04,Kolkata,S003,31,16.28,0,0,26.24,1.99
2023-09-04,Kolkata,S004,49,19.79,1,0,26.24,1.99
2023-09-04,Kolkata,S005,33,15.4,0,0,26.24,1.99
2023-09-04,Kolkata,S006,45,16.84,0,0,26.24,1.99
2023-09-04,Mumbai,S001,13,10.07,0,0,14.64,1.85
2023-09-04,Mumbai,S002,16,6.42,0,0,14.64,1.85
2023-09-04,Mumbai,S003,20,16.26,0,0,14.64,1.85
2023-09-04,Mumbai,S004,29,21.68,0,0,14.64,1.85
2023-09-04,Mumbai,S005,32,15.46,0,0,14.64,1.85
2023-09-04,Mumbai,S006,26,16.48,0,0,14.64,1.85
2023-09-11,Bengaluru,S001,18,9.87,0,0,20.25,2.91
2023-09-11,Bengaluru,S002,20,6.3,0,0,20.25,2.91
2023-09-11,Bengaluru,S003,33,15.92,0,0,20.25,2.91
2023-09-11,Bengaluru,S004,28,22.23,0,0,20.25,2.91
2023-09-11,Bengaluru,S005,27,15.31,0,0,20.25,2.91
2023-09-11,Bengaluru,S006,25,16.81,0,0,20.25,2.91
2023-09-11,Delhi,S001,14,10.16,0,0,24.63,2.91
2023-09-11,Delhi,S002,16,6.42,0,0,24.63,2.91
2023-09-11,Delhi,S003,18,16.24,0,0,24.63,2.91
2023-09-11,Delhi,S004,25,19.86,1,0,24.63,2.91
2023-09-11,Delhi,S005,28,13.69,1,0,24.63,2.91
2023-09-11,Delhi,S006,30,16.82,0,0,24.63,2.91
2023-09-11,Hyderabad,S001,27,10.06,0,0,17.99,1.86
2023-09-11,Hyderabad,S002,44,5.82,1,0,17.99,1.86
2023-09-11,Hyderabad,S003,41,15.94,0,0,17.99,1.86
2023-09-11,Hyderabad,S004,38,22.28,0,0,17.99,1.86
2023-09-11,Hyderabad,S005,58,13.48,1,0,17.99,1.86
2023-09-11,Hyderabad,S006,63,16.8,0,0,17.99,1.86
2023-09-11,Kolkata,S001,25,9.82,0,0,24.74,4.93
2023-09-11,Kolkata,S002,29,6.51,0,0,24.74,4.93
2023-09-11,Kolkata,S003,32,16.41,0,0,24.74,4.93
2023-09-11,Kolkata,S004,39,19.36,1,0,24.74,4.93
2023-09-11,Kolkata,S005,43,15.13,0,0,24.74,4.93
2023-09-11,Kolkata,S006,49,16.51,0,0,24.74,4.93
2023-09-11,Mumbai,S001,20,9.9,0,0,15.0,2.14
2023-09-11,Mumbai,S002,19,6.3,0,0,15.0,2.14
2023-09-11,Mumbai,S003,22,16.06,0,0,15.0,2.14
2023-09-11,Mumbai,S004,28,21.86,0,0,15.0,2.14
2023-09-11,Mumbai,S005,22,15.23,0,0,15.0,2.14
2023-09-11,Mumbai,S006,32,16.89,0,0,15.0,2.14
2023-09-18,Bengaluru,S001,20,9.97,0,0,24.82,4.81
2023-09-18,Bengaluru,S002,32,6.52,0,0,24.82,4.81
2023-09-18,Bengaluru,S003,19,16.14,0,0,24.82,4.81
2023-09-18,Bengaluru,S004,27,21.78,0,0,24.82,4.81
2023-09-18,Bengaluru,S005,44,15.32,0,0,24.82,4.81
2023-09-18,Bengaluru,S006,65,14.95,1,0,24.82,4.81
2023-09-18,Delhi,S001,9,9.92,0,0,21.45,0.98
2023-09-18,Delhi,S002,16,6.35,0,0,21.45,0.98
2023-09-18,Delhi,S003,19,15.94,0,0,21.45,0.98
2023-09-18,Delhi,S004,26,21.77,0,0,21.45,0.98
2023-09-18,Delhi,S005,36,13.67,1,0,21.45,0.98
2023-09-18,Delhi,S006,27,16.95,0,0,21.45,0.98
2023-09-18,Hyderabad,S001,19,10.07,0,0,16.78,3.4
2023-09-18,Hyderabad,S002,50,5.86,1,0,16.78,3.4
2023-09-18,Hyderabad,S003,35,15.93,0,0,16.78,3.4
2023-09-18,Hyderabad,S004,28,21.59,0,0,16.78,3.4
2023-09-18,Hyderabad,S005,55,13.45,1,0,16.78,3.4
2023-09-18,Hyderabad,S006,56,16.57,0,0,16.78,3.4
2023-09-18,Kolkata,S001,23,9.8,0,0,23.93,6.6
2023-09-18,Kolkata,S002,25,6.35,0,0,23.93,6.6
2023-09-18,Kolkata,S003,49,14.61,1,0,23.93,6.6
2023-09-18,Kolkata,S004,60,19.55,1,0,23.93,6.6
2023-09-18,Kolkata,S005,56,15.13,0,0,23.93,6.6
2023-09-18,Kolkata,S006,58,16.75,0,0,23.93,6.6
2023-09-18,Mumbai,S001,20,10.16,0,0,16.14,3.63
2023-09-18,Mumbai,S002,25,6.48,0,0,16.14,3.63
2023-09-18,Mumbai,S003,36,16.45,0,0,16.14,3.63
2023-09-18,Mumbai,S004,26,22.22,0,0,16.14,3.63
2023-09-18,Mumbai,S005,30,15.4,0,0,16.14,3.63
2023-09-18,Mumbai,S006,27,16.87,0,0,16.14,3.63
2023-09-25,Bengaluru,S001,33,9.93,0,0,20.64,4.21
2023-09-25,Bengaluru,S002,24,6.46,0,0,20.64,4.21
2023-09-25,Bengaluru,S003,29,16.46,0,0,20.64,4.21
2023-09-25,Bengaluru,S004,39,22.36,0,0,20.64,4.21
2023-09-25,Bengaluru,S005,41,15.37,0,0,20.64,4.21
2023-09-25,Bengaluru,S006,65,15.27,1,0,20.64,4.21
2023-09-25,Delhi,S001,20,10.14,0,0,20.7,1.19
2023-09-25,Delhi,S002,13,6.53,0,0,20.7,1.19
2023-09-25,Delhi,S003,27,14.69,1,0,20.7,1.19
2023-09-25,Delhi,S004,17,22.13,0,0,20.7,1.19
2023-09-25,Delhi,S005,27,15.26,0,0,20.7,1.19
2023-09-25,Delhi,S006,32,15.14,1,0,20.7,1.19
2023-09-25,Hyderabad,S001,28,10.1,0,0,17.6,3.3
2023-09-25,Hyderabad,S002,30,6.42,0,0,17.6,3.3
2023-09-25,Hyderabad,S003,38,15.91,0,0,17.6,3.3
2023-09-25,Hyderabad,S004,45,22.05,0,0,17.6,3.3
2023-09-25,Hyderabad,S005,50,15.36,0,0,17.6,3.3
2023-09-25,Hyderabad,S006,46,16.4,0,0,17.6,3.3
2023-09-25,Kolkata,S001,31,9.88,0,0,26.52,4.82
2023-09-25,Kolkata,S002,25,6.42,0,0,26.52,4.82
2023-09-25,Kolkata,S003,35,14.3,1,0,26.52,4.82
2023-09-25,Kolkata,S004,35,22.09,0,0,26.52,4.82
2023-09-25,Kolkata,S005,47,14.96,0,0,26.52,4.82
2023-09-25,Kolkata,S006,53,16.37,0,0,26.52,4.82
2023-09-25,Mumbai,S001,13,10.04,0,0,12.59,4.08
2023-09-25,Mumbai,S002,13,6.55,0,0,12.59,4.08
2023-09-25,Mumbai,S003,13,16.34,0,0,12.59,4.08
2023-09-25,Mumbai,S004,23,21.95,0,0,12.59,4.08
2023-09-25,Mumbai,S005,23,15.42,0,0,12.59,4.08
2023-09-25,Mumbai,S006,30,16.41,0,0,12.59,4.08
2023-10-02,Bengaluru,S001,22,10.1,0,0,22.44,4.94
2023-10-02,Bengaluru,S002,24,6.36,0,0,22.44,4.94
2023-10-02,Bengaluru,S003,26,15.91,0,0,22.44,4.94
2023-10-02,Bengaluru,S004,31,21.7,0,0,22.44,4.94
2023-10-02,Bengaluru,S005,38,15.54,0,0,22.44,4.94
2023-10-02,Bengaluru,S006,27,16.4,0,0,22.44,4.94
2023-10-02,Delhi,S001,11,10.15,0,0,24.88,3.2
2023-10-02,Delhi,S002,12,6.45,0,0,24.88,3.2
2023-10-02,Delhi,S003,24,14.61,1,0,24.88,3.2
2023-10-02,Delhi,S004,20,21.62,0,0,24.88,3.2
2023-10-02,Delhi,S005,34,15.31,0,0,24.88,3.2
2023-10-02,Delhi,S006,38,15.25,1,0,24.88,3.2
2023-10-02,Hyderabad,S001,39,10.05,0,0,17.99,4.05
2023-10-02,Hyderabad,S002,31,6.44,0,0,17.99,4.05
2023-10-02,Hyderabad,S003,48,16.49,0,0,17.99,4.05
2023-10-02,Hyderabad,S004,42,22.12,0,0,17.99,4.05
2023-10-02,Hyderabad,S005,44,15.42,0,0,17.99,4.05
2023-10-02,Hyderabad,S006,64,16.99,0,0,17.99,4.05
2023-10-02,Kolkata,S001,35,8.88,1,0,25.4,8.03
2023-10-02,Kolkata,S002,38,6.35,0,0,25.4,8.03
2023-10-02,Kolkata,S003,56,14.62,1,0,25.4,8.03
2023-10-02,Kolkata,S004,42,21.68,0,0,25.4,8.03
2023-10-02,Kolkata,S005,61,15.29,0,0,25.4,8.03
2023-10-02,Kolkata,S006,57,16.49,0,0,25.4,8.03
2023-10-02,Mumbai,S001,23,9.97,0,0,14.89,5.4
2023-10-02,Mumbai,S002,20,6.36,0,0,14.89,5.4
2023-10-02,Mumbai,S003,32,16.23,0,0,14.89,5.4
2023-10-02,Mumbai,S004,20,21.88,0,0,14.89,5.4
2023-10-02,Mumbai,S005,25,15.17,0,0,14.89,5.4
2023-10-02,Mumbai,S006,35,16.64,0,0,14.89,5.4
2023-10-09,Bengaluru,S001,23,10.03,0,0,22.26,4.04
2023-10-09,Bengaluru,S002,21,6.51,0,0,22.26,4.04
2023-10-09,Bengaluru,S003,27,16.11,0,0,22.26,4.04
2023-10-09,Bengaluru,S004,35,21.79,0,0,22.26,4.04
2023-10-09,Bengaluru,S005,30,14.98,0,0,22.26,4.04
2023-10-09,Bengaluru,S006,45,16.7,0,0,22.26,4.04
2023-10-09,Delhi,S001,15,10.05,0,0,23.52,1.84
2023-10-09,Delhi,S002,22,5.69,1,0,23.52,1.84
2023-10-09,Delhi,S003,21,14.56,1,0,23.52,1.84
2023-10-09,Delhi,S004,17,22.36,0,0,23.52,1.84
2023-10-09,Delhi,S005,22,15.3,0,0,23.52,1.84
2023-10-09,Delhi,S006,27,16.48,0,0,23.52,1.84
2023-10-09,Hyderabad,S001,27,10.15,0,0,17.26,4.4
2023-10-09,Hyderabad,S002,39,6.42,0,0,17.26,4.4
2023-10-09,Hyderabad,S003,42,15.89,0,0,17.26,4.4
2023-10-09,Hyderabad,S004,41,22.14,0,0,17.26,4.4
2023-10-09,Hyderabad,S005,54,15.46,0,0,17.26,4.4
2023-10-09,Hyderabad,S006,54,16.41,0,0,17.26,4.4
2023-10-09,Kolkata,S001,41,8.8,1,0,27.18,6.61
2023-10-09,Kolkata,S002,36,6.36,0,0,27.18,6.61
2023-10-09,Kolkata,S003,37,15.91,0,0,27.18,6.61
2023-10-09,Kolkata,S004,47,21.64,0,0,27.18,6.61
2023-10-09,Kolkata,S005,49,15.49,0,0,27.18,6.61
